,movieId,title,details
257,296,Pulp Fiction ,"Comedy|Crime|Drama|Thriller,1994,good dialogue, Comedy|Crime|Drama|Thriller,1994,great soundtrack, Comedy|Crime|Drama|Thriller,1994,non-linear, Comedy|Crime|Drama|Thriller,1994,cult film, Comedy|Crime|Drama|Thriller,1994,drugs, Comedy|Crime|Drama|Thriller,1994,Quentin Tarantino, Comedy|Crime|Drama|Thriller,1994,Tarantino, Comedy|Crime|Drama|Thriller,1994,hit men, Comedy|Crime|Drama|Thriller,1994,1990s, Comedy|Crime|Drama|Thriller,1994,achronological, Comedy|Crime|Drama|Thriller,1994,action, Comedy|Crime|Drama|Thriller,1994,action packed, Comedy|Crime|Drama|Thriller,1994,aggressive, Comedy|Crime|Drama|Thriller,1994,amazing, Comedy|Crime|Drama|Thriller,1994,amazing dialogues, Comedy|Crime|Drama|Thriller,1994,anthology, Comedy|Crime|Drama|Thriller,1994,assassin, Comedy|Crime|Drama|Thriller,1994,atmospheric, Comedy|Crime|Drama|Thriller,1994,AWESOME, Comedy|Crime|Drama|Thriller,1994,bad ass, Comedy|Crime|Drama|Thriller,1994,bad language, Comedy|Crime|Drama|Thriller,1994,bad-ass, Comedy|Crime|Drama|Thriller,1994,bible, Comedy|Crime|Drama|Thriller,1994,biblical references, Comedy|Crime|Drama|Thriller,1994,big boys with guns, Comedy|Crime|Drama|Thriller,1994,big name actors, Comedy|Crime|Drama|Thriller,1994,Black comedy, Comedy|Crime|Drama|Thriller,1994,black humor, Comedy|Crime|Drama|Thriller,1994,black humour, Comedy|Crime|Drama|Thriller,1994,blood, Comedy|Crime|Drama|Thriller,1994,blood splatters, Comedy|Crime|Drama|Thriller,1994,bloody, Comedy|Crime|Drama|Thriller,1994,bruce willis, Comedy|Crime|Drama|Thriller,1994,brutality, Comedy|Crime|Drama|Thriller,1994,casual violence, Comedy|Crime|Drama|Thriller,1994,character development, Comedy|Crime|Drama|Thriller,1994,characters, Comedy|Crime|Drama|Thriller,1994,classic, Comedy|Crime|Drama|Thriller,1994,classic movie, Comedy|Crime|Drama|Thriller,1994,coke, Comedy|Crime|Drama|Thriller,1994,comedy, Comedy|Crime|Drama|Thriller,1994,conversation, Comedy|Crime|Drama|Thriller,1994,cool, Comedy|Crime|Drama|Thriller,1994,cool style, Comedy|Crime|Drama|Thriller,1994,crime, Comedy|Crime|Drama|Thriller,1994,crime scene scrubbing, Comedy|Crime|Drama|Thriller,1994,cult, Comedy|Crime|Drama|Thriller,1994,cult classic, Comedy|Crime|Drama|Thriller,1994,cult film, Comedy|Crime|Drama|Thriller,1994,dance, Comedy|Crime|Drama|Thriller,1994,dancing, Comedy|Crime|Drama|Thriller,1994,dark, Comedy|Crime|Drama|Thriller,1994,dark comedy, Comedy|Crime|Drama|Thriller,1994,dark humor, Comedy|Crime|Drama|Thriller,1994,dialogue, Comedy|Crime|Drama|Thriller,1994,different, Comedy|Crime|Drama|Thriller,1994,diner, Comedy|Crime|Drama|Thriller,1994,disjointed timeline, Comedy|Crime|Drama|Thriller,1994,disturbing, Comedy|Crime|Drama|Thriller,1994,drama, Comedy|Crime|Drama|Thriller,1994,drug overdose, Comedy|Crime|Drama|Thriller,1994,drugs, Comedy|Crime|Drama|Thriller,1994,drugs & music, Comedy|Crime|Drama|Thriller,1994,ensemble cast, Comedy|Crime|Drama|Thriller,1994,entertaining, Comedy|Crime|Drama|Thriller,1994,entirely dialogue, Comedy|Crime|Drama|Thriller,1994,episodic, Comedy|Crime|Drama|Thriller,1994,exciting, Comedy|Crime|Drama|Thriller,1994,fast paced, Comedy|Crime|Drama|Thriller,1994,fast-paced, Comedy|Crime|Drama|Thriller,1994,film noir, Comedy|Crime|Drama|Thriller,1994,film-noir, Comedy|Crime|Drama|Thriller,1994,foul language, Comedy|Crime|Drama|Thriller,1994,fun, Comedy|Crime|Drama|Thriller,1994,funny, Comedy|Crime|Drama|Thriller,1994,gangster, Comedy|Crime|Drama|Thriller,1994,gangsters, Comedy|Crime|Drama|Thriller,1994,genius, Comedy|Crime|Drama|Thriller,1994,golden watch, Comedy|Crime|Drama|Thriller,1994,good dialogue, Comedy|Crime|Drama|Thriller,1994,good music, Comedy|Crime|Drama|Thriller,1994,gore, Comedy|Crime|Drama|Thriller,1994,great acting, Comedy|Crime|Drama|Thriller,1994,great dialogue, Comedy|Crime|Drama|Thriller,1994,great soundtrack, Comedy|Crime|Drama|Thriller,1994,gritty, Comedy|Crime|Drama|Thriller,1994,guns, Comedy|Crime|Drama|Thriller,1994,Harvey Keitel, Comedy|Crime|Drama|Thriller,1994,heroin, Comedy|Crime|Drama|Thriller,1994,Highly quotable, Comedy|Crime|Drama|Thriller,1994,hit men, Comedy|Crime|Drama|Thriller,1994,hitman, Comedy|Crime|Drama|Thriller,1994,homosexuality, Comedy|Crime|Drama|Thriller,1994,humour, Comedy|Crime|Drama|Thriller,1994,iconic, Comedy|Crime|Drama|Thriller,1994,imdb top 250, Comedy|Crime|Drama|Thriller,1994,innovative, Comedy|Crime|Drama|Thriller,1994,intellectual, Comedy|Crime|Drama|Thriller,1994,intelligent, Comedy|Crime|Drama|Thriller,1994,intense, Comedy|Crime|Drama|Thriller,1994,interesting, Comedy|Crime|Drama|Thriller,1994,intertwining storylines, Comedy|Crime|Drama|Thriller,1994,interwoven storylines, Comedy|Crime|Drama|Thriller,1994,ironic, Comedy|Crime|Drama|Thriller,1994,irony, Comedy|Crime|Drama|Thriller,1994,John Travolta, Comedy|Crime|Drama|Thriller,1994,killer-as-protagonist, Comedy|Crime|Drama|Thriller,1994,los angeles, Comedy|Crime|Drama|Thriller,1994,Mafia, Comedy|Crime|Drama|Thriller,1994,masterpiece, Comedy|Crime|Drama|Thriller,1994,meaningless violence, Comedy|Crime|Drama|Thriller,1994,milkshake, Comedy|Crime|Drama|Thriller,1994,mobster, Comedy|Crime|Drama|Thriller,1994,mobsters, Comedy|Crime|Drama|Thriller,1994,monologue, Comedy|Crime|Drama|Thriller,1994,motherfucker, Comedy|Crime|Drama|Thriller,1994,multiple stories, Comedy|Crime|Drama|Thriller,1994,multiple storylines, Comedy|Crime|Drama|Thriller,1994,neo-noir, Comedy|Crime|Drama|Thriller,1994,noir, Comedy|Crime|Drama|Thriller,1994,non-linear, Comedy|Crime|Drama|Thriller,1994,non-linear timeline, Comedy|Crime|Drama|Thriller,1994,nonlinear, Comedy|Crime|Drama|Thriller,1994,nonlinear narrative, Comedy|Crime|Drama|Thriller,1994,nonlinear storyline, Comedy|Crime|Drama|Thriller,1994,nonlinear timeline, Comedy|Crime|Drama|Thriller,1994,notable soundtrack, Comedy|Crime|Drama|Thriller,1994,offensive, Comedy|Crime|Drama|Thriller,1994,organised crime, Comedy|Crime|Drama|Thriller,1994,organized crime, Comedy|Crime|Drama|Thriller,1994,original, Comedy|Crime|Drama|Thriller,1994,original plot, Comedy|Crime|Drama|Thriller,1994,out of order, Comedy|Crime|Drama|Thriller,1994,Palme d'Or, Comedy|Crime|Drama|Thriller,1994,parody, Comedy|Crime|Drama|Thriller,1994,philosophical, Comedy|Crime|Drama|Thriller,1994,pop culture references, Comedy|Crime|Drama|Thriller,1994,psychological, Comedy|Crime|Drama|Thriller,1994,pulp, Comedy|Crime|Drama|Thriller,1994,Quentin Tarantino, Comedy|Crime|Drama|Thriller,1994,quirky, Comedy|Crime|Drama|Thriller,1994,Quotable, Comedy|Crime|Drama|Thriller,1994,r:disturbing violent content including rape, Comedy|Crime|Drama|Thriller,1994,r:disturbing violent images, Comedy|Crime|Drama|Thriller,1994,r:graphic sexuality, Comedy|Crime|Drama|Thriller,1994,r:some violence, Comedy|Crime|Drama|Thriller,1994,r:strong bloody violence, Comedy|Crime|Drama|Thriller,1994,r:strong language, Comedy|Crime|Drama|Thriller,1994,r:sustained strong stylized violence, Comedy|Crime|Drama|Thriller,1994,r:violence, Comedy|Crime|Drama|Thriller,1994,random, Comedy|Crime|Drama|Thriller,1994,rape, Comedy|Crime|Drama|Thriller,1994,retro, Comedy|Crime|Drama|Thriller,1994,Roger Avary, Comedy|Crime|Drama|Thriller,1994,royal with cheese, Comedy|Crime|Drama|Thriller,1994,Samuel L. Jackson, Comedy|Crime|Drama|Thriller,1994,sarcasm, Comedy|Crime|Drama|Thriller,1994,satire, Comedy|Crime|Drama|Thriller,1994,sexy, Comedy|Crime|Drama|Thriller,1994,smart writing, Comedy|Crime|Drama|Thriller,1994,sophisticated, Comedy|Crime|Drama|Thriller,1994,soundtrack, Comedy|Crime|Drama|Thriller,1994,splatter, Comedy|Crime|Drama|Thriller,1994,Steve Buscemi, Comedy|Crime|Drama|Thriller,1994,storytelling, Comedy|Crime|Drama|Thriller,1994,stylish, Comedy|Crime|Drama|Thriller,1994,stylized, Comedy|Crime|Drama|Thriller,1994,suspense, Comedy|Crime|Drama|Thriller,1994,Tarantino, Comedy|Crime|Drama|Thriller,1994,thought-provoking, Comedy|Crime|Drama|Thriller,1994,thriller, Comedy|Crime|Drama|Thriller,1994,travolta, Comedy|Crime|Drama|Thriller,1994,twist ending, Comedy|Crime|Drama|Thriller,1994,Uma Thurman, Comedy|Crime|Drama|Thriller,1994,unique, Comedy|Crime|Drama|Thriller,1994,unpredictable, Comedy|Crime|Drama|Thriller,1994,unusual, Comedy|Crime|Drama|Thriller,1994,very funny, Comedy|Crime|Drama|Thriller,1994,violence, Comedy|Crime|Drama|Thriller,1994,violent, Comedy|Crime|Drama|Thriller,1994,witty"
258,298,Pushing Hands ,"Drama,Tui shou (1992,nan"
259,299,Priest ,"Drama,1994,nan"
260,300,Quiz Show ,"Drama,1994,TV"
261,301,Picture Bride ,"Drama|Romance,Bijo photo (1994,nan"
262,302,Queen Margot ,"Drama|Romance,Reine Margot, La (1994,nan"
263,303,"Quick and the Dead, The ","Action|Thriller|Western,1995,nan"
264,304,Roommates ,"Comedy|Drama,1995,nan"
265,305,Ready to Wear ,"Comedy,Pret-A-Porter (1994,nan"
266,306,Three Colors: Red ,"Drama,Trois couleurs: Rouge (1994,nan"
267,307,Three Colors: Blue ,"Drama,Trois couleurs: Bleu (1993,Death"
268,308,Three Colors: White ,"Comedy|Drama,Trzy kolory: Bialy (1994,marriage, Comedy|Drama,Trzy kolory: Bialy (1994,cynical"
269,310,Rent-a-Kid ,"Comedy,1995,nan"
270,311,Relative Fear ,"Horror|Thriller,1994,nan"
271,312,Stuart Saves His Family ,"Comedy,1995,nan"
272,313,"Swan Princess, The ","Animation|Children,1994,nan"
273,314,"Secret of Roan Inish, The ","Children|Drama|Fantasy|Mystery,1994,nan"
274,315,"Specialist, The ","Action|Drama|Thriller,1994,nan"
275,316,Stargate ,"Action|Adventure|Sci-Fi,1994,time travel"
276,317,"Santa Clause, The ","Comedy|Drama|Fantasy,1994,Christmas"
277,318,"Shawshank Redemption, The ","Crime|Drama,1994,prison, Crime|Drama,1994,Stephen King, Crime|Drama,1994,wrongful imprisonment, Crime|Drama,1994,Morgan Freeman"
278,319,Shallow Grave ,"Comedy|Drama|Thriller,1994,nan"
279,320,Suture ,"Film-Noir|Thriller,1993,nan"
280,321,Strawberry and Chocolate ,"Drama,Fresa y chocolate (1993,nan"
281,322,Swimming with Sharks ,"Comedy|Drama,1995,nan"
282,324,"Sum of Us, The ","Comedy|Drama,1994,nan"
283,325,National Lampoon's Senior Trip ,"Comedy,1995,nan"
284,326,To Live ,"Drama,Huozhe (1994,In Netflix queue"
285,327,Tank Girl ,"Action|Comedy|Sci-Fi,1995,nan"
286,328,Tales from the Crypt Presents: Demon Knight ,"Horror|Thriller,1995,nan"
287,329,Star Trek: Generations ,"Adventure|Drama|Sci-Fi,1994,Enterprise"
288,330,Tales from the Hood ,"Action|Crime|Horror,1995,nan"
289,331,Tom & Viv ,"Drama,1994,nan"
290,332,Village of the Damned ,"Horror|Sci-Fi,1995,nan"
291,333,Tommy Boy ,"Comedy,1995,nan"
292,334,Vanya on 42nd Street ,"Drama,1994,nan"
293,335,Underneath ,"Mystery|Thriller,1995,nan"
294,336,"Walking Dead, The ","Drama|War,1995,nan"
295,337,What's Eating Gilbert Grape ,"Drama,1993,mental illness"
296,338,Virtuosity ,"Action|Sci-Fi|Thriller,1995,serial killer"
297,339,While You Were Sleeping ,"Comedy|Romance,1995,coma"
298,340,"War, The ","Adventure|Drama|War,1994,nan"
299,341,Double Happiness ,"Drama,1994,nan"
300,342,Muriel's Wedding ,"Comedy,1994,Australia, Comedy,1994,weddings"
301,343,"Baby-Sitters Club, The ","Children,1995,nan"
302,344,Ace Ventura: Pet Detective ,"Comedy,1994,nan"
303,345,"Adventures of Priscilla, Queen of the Desert, The ","Comedy|Drama,1994,cross dressing, Comedy|Drama,1994,men in drag, Comedy|Drama,1994,remade"
304,346,Backbeat ,"Drama|Musical,1993,nan"
305,347,Bitter Moon ,"Drama|Film-Noir|Romance,1992,nan"
306,348,Bullets Over Broadway ,"Comedy,1994,nan"
307,349,Clear and Present Danger ,"Action|Crime|Drama|Thriller,1994,Tom Clancy"
308,350,"Client, The ","Drama|Mystery|Thriller,1994,John Grisham"
309,351,"Corrina, Corrina ","Comedy|Drama|Romance,1994,interracial romance"
310,352,Crooklyn ,"Comedy|Drama,1994,nan"
311,353,"Crow, The ","Action|Crime|Fantasy|Thriller,1994,nan"
312,354,Cobb ,"Drama,1994,nan"
313,355,"Flintstones, The ","Children|Comedy|Fantasy,1994,nan"
314,356,Forrest Gump ,"Comedy|Drama|Romance|War,1994,shrimp, Comedy|Drama|Romance|War,1994,Vietnam, Comedy|Drama|Romance|War,1994,bubba gump shrimp, Comedy|Drama|Romance|War,1994,lieutenant dan, Comedy|Drama|Romance|War,1994,stupid is as stupid does, Comedy|Drama|Romance|War,1994,bittersweet, Comedy|Drama|Romance|War,1994,emotional, Comedy|Drama|Romance|War,1994,heartwarming, Comedy|Drama|Romance|War,1994,touching"
315,357,Four Weddings and a Funeral ,"Comedy|Romance,1994,wedding"
316,358,Higher Learning ,"Drama,1995,nan"
317,359,I Like It Like That ,"Comedy|Drama|Romance,1994,nan"
318,360,I Love Trouble ,"Action|Comedy,1994,nan"
319,361,It Could Happen to You ,"Comedy|Drama|Romance,1994,gambling"
320,362,"Jungle Book, The ","Adventure|Children|Romance,1994,nan"
321,363,"Wonderful, Horrible Life of Leni Riefenstahl, The ","Documentary,Macht der Bilder: Leni Riefenstahl, Die (1993,Holocaust, Documentary,Macht der Bilder: Leni Riefenstahl, Die (1993,In Netflix queue"
322,364,"Lion King, The ","Adventure|Animation|Children|Drama|Musical|IMAX,1994,Disney, Adventure|Animation|Children|Drama|Musical|IMAX,1994,Disney animated feature, Adventure|Animation|Children|Drama|Musical|IMAX,1994,Oscar (Best Music - Original Score), Adventure|Animation|Children|Drama|Musical|IMAX,1994,soundtrack, Adventure|Animation|Children|Drama|Musical|IMAX,1994,Disney"
323,365,Little Buddha ,"Drama,1993,nan"
324,366,Wes Craven's New Nightmare ,"Drama|Horror|Mystery|Thriller,Nightmare on Elm Street Part 7: Freddy's Finale, A (1994,nan"
325,367,"Mask, The ","Action|Comedy|Crime|Fantasy,1994,nan"
326,368,Maverick ,"Adventure|Comedy|Western,1994,nan"
327,369,Mrs. Parker and the Vicious Circle ,"Drama,1994,nan"
328,370,Naked Gun 33 1/3: The Final Insult ,"Action|Comedy,1994,nan"
329,371,"Paper, The ","Comedy|Drama,1994,journalism"
330,372,Reality Bites ,"Comedy|Drama|Romance,1994,nan"
331,373,Red Rock West ,"Thriller,1992,nan"
332,374,Richie Rich ,"Children|Comedy,1994,nan"
333,376,"River Wild, The ","Action|Thriller,1994,nan"
334,377,Speed ,"Action|Romance|Thriller,1994,bus"
335,378,Speechless ,"Comedy|Romance,1994,nan"
336,379,Timecop ,"Action|Sci-Fi|Thriller,1994,nan"
337,380,True Lies ,"Action|Adventure|Comedy|Romance|Thriller,1994,spies"
338,381,When a Man Loves a Woman ,"Drama|Romance,1994,alcoholism"
339,382,Wolf ,"Drama|Horror|Romance|Thriller,1994,nan"
340,383,Wyatt Earp ,"Western,1994,nan"
341,384,Bad Company ,"Action|Crime|Drama,1995,nan"
342,385,"Man of No Importance, A ","Drama,1994,nan"
343,386,S.F.W. ,"Drama,1994,nan"
344,387,"Low Down Dirty Shame, A ","Action|Comedy,1994,nan"
345,388,Boys Life ,"Drama,1995,nan"
346,389,"Colonel Chabert, Le ","Drama|Romance|War,1994,nan"
347,390,Faster Pussycat! Kill! Kill! ,"Action|Crime|Drama,1965,nan"
348,391,Jason's Lyric ,"Crime|Drama,1994,nan"
349,393,Street Fighter ,"Action|Adventure|Fantasy,1994,nan"
350,405,Highlander III: The Sorcerer ,"Action|Fantasy,a.k.a. Highlander: The Final Dimension (1994,nan"
351,406,Federal Hill ,"Drama,1994,nan"
352,407,In the Mouth of Madness ,"Horror|Thriller,1995,nan"
353,408,8 Seconds ,"Drama,1994,nan"
354,409,Above the Rim ,"Crime|Drama,1994,nan"
355,410,Addams Family Values ,"Children|Comedy|Fantasy,1993,black comedy, Children|Comedy|Fantasy,1993,Christina Ricci, Children|Comedy|Fantasy,1993,Christopher Lloyd, Children|Comedy|Fantasy,1993,dark comedy, Children|Comedy|Fantasy,1993,family, Children|Comedy|Fantasy,1993,gothic"
356,412,"Age of Innocence, The ","Drama,1993,Edith Wharton"
357,413,Airheads ,"Comedy,1994,Comedy"
358,414,"Air Up There, The ","Comedy,1994,nan"
359,415,Another Stakeout ,"Comedy|Thriller,1993,nan"
360,416,Bad Girls ,"Western,1994,nan"
361,417,Barcelona ,"Comedy|Romance,1994,nan"
362,418,Being Human ,"Drama,1993,nan"
363,419,"Beverly Hillbillies, The ","Comedy,1993,nan"
364,420,Beverly Hills Cop III ,"Action|Comedy|Crime|Thriller,1994,nan"
365,421,Black Beauty ,"Adventure|Children|Drama,1994,horses"
366,422,Blink ,"Thriller,1994,nan"
367,423,Blown Away ,"Action|Thriller,1994,nan"
368,424,Blue Chips ,"Drama,1994,nan"
369,425,Blue Sky ,"Drama|Romance,1994,mental illness, Drama|Romance,1994,Oscar (Best Actress)"
370,426,Body Snatchers ,"Horror|Sci-Fi|Thriller,1993,nan"
371,427,Boxing Helena ,"Drama|Mystery|Romance|Thriller,1993,nan"
372,428,"Bronx Tale, A ","Drama,1993,nan"
373,429,Cabin Boy ,"Comedy,1994,nan"
374,430,Calendar Girl ,"Comedy|Drama,1993,nan"
375,431,Carlito's Way ,"Crime|Drama,1993,Al Pacino, Crime|Drama,1993,gangster, Crime|Drama,1993,mafia"
376,432,City Slickers II: The Legend of Curly's Gold ,"Adventure|Comedy|Western,1994,nan"
377,433,Clean Slate ,"Comedy,1994,nan"
378,434,Cliffhanger ,"Action|Adventure|Thriller,1993,nan"
379,435,Coneheads ,"Comedy|Sci-Fi,1993,nan"
380,436,Color of Night ,"Drama|Thriller,1994,nan"
381,437,Cops and Robbersons ,"Comedy,1994,nan"
382,438,"Cowboy Way, The ","Action|Comedy|Drama,1994,nan"
383,440,Dave ,"Comedy|Romance,1993,President"
384,441,Dazed and Confused ,"Comedy,1993,nan"
385,442,Demolition Man ,"Action|Adventure|Sci-Fi,1993,nan"
386,444,Even Cowgirls Get the Blues ,"Comedy|Romance,1993,nan"
387,445,Fatal Instinct ,"Comedy,1993,nan"
388,446,Farewell My Concubine ,"Drama|Romance,Ba wang bie ji (1993,nan"
389,448,Fearless ,"Drama,1993,nan"
390,449,Fear of a Black Hat ,"Comedy,1994,nan"
391,450,With Honors ,"Comedy|Drama,1994,nan"
392,451,Flesh and Bone ,"Drama|Mystery|Romance,1993,nan"
393,452,Widows' Peak ,"Drama,1994,nan"
394,453,For Love or Money ,"Comedy|Romance,1993,nan"
395,454,"Firm, The ","Drama|Thriller,1993,John Grisham"
396,455,Free Willy ,"Adventure|Children|Drama,1993,nan"
397,456,Fresh ,"Crime|Drama|Thriller,1994,nan"
398,457,"Fugitive, The ","Thriller,1993,based on a TV show"
399,458,Geronimo: An American Legend ,"Drama|Western,1993,nan"
400,459,"Getaway, The ","Action|Adventure|Crime|Drama|Romance|Thriller,1994,nan"
401,460,Getting Even with Dad ,"Comedy,1994,nan"
402,461,Go Fish ,"Drama|Romance,1994,nan"
403,464,Hard Target ,"Action|Adventure|Crime|Thriller,1993,nan"
404,466,Hot Shots! Part Deux ,"Action|Comedy|War,1993,nan"
405,467,Live Nude Girls ,"Comedy,1995,nan"
406,468,"Englishman Who Went Up a Hill But Came Down a Mountain, The ","Comedy|Romance,1995,nan"
407,469,"House of the Spirits, The ","Drama|Romance,1993,nan"
408,470,House Party 3 ,"Comedy,1994,nan"
409,471,"Hudsucker Proxy, The ","Comedy,1994,hula hoop"
410,472,I'll Do Anything ,"Comedy|Drama,1994,nan"
411,473,In the Army Now ,"Comedy|War,1994,nan"
412,474,In the Line of Fire ,"Action|Thriller,1993,assassination"
413,475,In the Name of the Father ,"Drama,1993,Ireland"
414,476,"Inkwell, The ","Comedy|Drama,1994,nan"
415,477,What's Love Got to Do with It? ,"Drama|Musical,1993,biopic"
416,478,Jimmy Hollywood ,"Comedy|Crime|Drama,1994,nan"
417,479,Judgment Night ,"Action|Crime|Thriller,1993,nan"
418,480,Jurassic Park ,"Action|Adventure|Sci-Fi|Thriller,1993,Dinosaur"
419,481,Kalifornia ,"Drama|Thriller,1993,nan"
420,482,Killing Zoe ,"Crime|Drama|Thriller,1994,nan"
421,484,Lassie ,"Adventure|Children,1994,nan"
422,485,Last Action Hero ,"Action|Adventure|Comedy|Fantasy,1993,nan"
423,486,Life with Mikey ,"Comedy,1993,nan"
424,487,Lightning Jack ,"Comedy|Western,1994,nan"
425,488,M. Butterfly ,"Drama|Romance,1993,Japan, Drama|Romance,1993,sexuality"
426,489,Made in America ,"Comedy,1993,nan"
427,490,Malice ,"Thriller,1993,nan"
428,491,"Man Without a Face, The ","Drama,1993,nan"
429,492,Manhattan Murder Mystery ,"Comedy|Mystery,1993,nan"
430,493,Menace II Society ,"Action|Crime|Drama,1993,nan"
431,494,Executive Decision ,"Action|Adventure|Thriller,1996,nan"
432,495,In the Realm of the Senses ,"Drama,Ai no corrida (1976,nan"
433,496,What Happened Was... ,"Comedy|Drama|Romance|Thriller,1994,nan"
434,497,Much Ado About Nothing ,"Comedy|Romance,1993,Shakespeare"
435,499,Mr. Wonderful ,"Comedy|Romance,1993,nan"
436,500,Mrs. Doubtfire ,"Comedy|Drama,1993,cross dressing, Comedy|Drama,1993,divorce, Comedy|Drama,1993,men in drag"
437,501,Naked ,"Drama,1993,nan"
438,502,"Next Karate Kid, The ","Action|Children|Romance,1994,nan"
439,504,No Escape ,"Action|Drama|Sci-Fi,1994,nan"
440,505,North ,"Comedy,1994,nan"
441,506,Orlando ,"Drama|Fantasy|Romance,1992,nan"
442,507,"Perfect World, A ","Crime|Drama|Thriller,1993,nan"
443,508,Philadelphia ,"Drama,1993,AIDs"
444,509,"Piano, The ","Drama|Romance,1993,nan"
445,510,Poetic Justice ,"Drama,1993,nan"
446,511,"Program, The ","Action|Drama,1993,nan"
447,512,"Puppet Masters, The ","Horror|Sci-Fi,1994,nan"
448,513,Radioland Murders ,"Comedy|Mystery|Romance,1994,radio, Comedy|Mystery|Romance,1994,show business"
449,514,"Ref, The ","Comedy,1994,nan"
450,515,"Remains of the Day, The ","Drama|Romance,1993,Butler, Drama|Romance,1993,Housekeeper"
451,516,Renaissance Man ,"Comedy|Drama,1994,military"
452,517,Rising Sun ,"Action|Drama|Mystery,1993,nan"
453,518,"Road to Wellville, The ","Comedy,1994,nan"
454,519,RoboCop 3 ,"Action|Crime|Drama|Sci-Fi|Thriller,1993,nan"
455,520,Robin Hood: Men in Tights ,"Comedy,1993,nan"
456,521,Romeo Is Bleeding ,"Crime|Thriller,1993,nan"
457,522,Romper Stomper ,"Action|Drama,1992,Australia, Action|Drama,1992,racism, Action|Drama,1992,violence"
458,523,Ruby in Paradise ,"Drama,1993,nan"
459,524,Rudy ,"Drama,1993,football"
460,526,Savage Nights ,"Drama,Nuits fauves, Les (1992,nan"
461,527,Schindler's List ,"Drama|War,1993,moving, Drama|War,1993,thought-provoking, Drama|War,1993,Holocaust, Drama|War,1993,based on a true story, Drama|War,1993,biography, Drama|War,1993,disturbing, Drama|War,1993,holocaust"
462,528,"Scout, The ","Comedy|Drama,1994,nan"
463,529,Searching for Bobby Fischer ,"Drama,1993,chess"
464,531,"Secret Garden, The ","Children|Drama,1993,In Netflix queue"
465,532,Serial Mom ,"Comedy|Crime|Horror,1994,nan"
466,533,"Shadow, The ","Action|Adventure|Fantasy|Mystery,1994,nan"
467,534,Shadowlands ,"Drama|Romance,1993,C.S. Lewis"
468,535,Short Cuts ,"Drama,1993,large cast"
469,536,"Simple Twist of Fate, A ","Drama,1994,nan"
470,537,Sirens ,"Drama,1994,nan"
471,538,Six Degrees of Separation ,"Drama,1993,race"
472,539,Sleepless in Seattle ,"Comedy|Drama|Romance,1993,Empire State Building"
473,540,Sliver ,"Thriller,1993,bad"
474,541,Blade Runner ,"Action|Sci-Fi|Thriller,1982,sci-fi, Action|Sci-Fi|Thriller,1982,robots, Action|Sci-Fi|Thriller,1982,androids, Action|Sci-Fi|Thriller,1982,artificial intelligence, Action|Sci-Fi|Thriller,1982,atmospheric, Action|Sci-Fi|Thriller,1982,cyberpunk, Action|Sci-Fi|Thriller,1982,future, Action|Sci-Fi|Thriller,1982,mindfuck, Action|Sci-Fi|Thriller,1982,Philip K. Dick, Action|Sci-Fi|Thriller,1982,atmospheric, Action|Sci-Fi|Thriller,1982,dreamlike, Action|Sci-Fi|Thriller,1982,existentialism, Action|Sci-Fi|Thriller,1982,philosophical"
475,542,Son in Law ,"Comedy|Drama|Romance,1993,nan"
476,543,So I Married an Axe Murderer ,"Comedy|Romance|Thriller,1993,beat poetry"
477,544,Striking Distance ,"Action|Crime,1993,nan"
478,546,Super Mario Bros. ,"Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,1993,nan"
479,547,Surviving the Game ,"Action|Adventure|Thriller,1994,nan"
480,548,Terminal Velocity ,"Action|Mystery|Thriller,1994,nan"
481,549,Thirty-Two Short Films About Glenn Gould ,"Drama|Musical,1993,nan"
482,550,Threesome ,"Comedy|Romance,1994,nan"
483,551,"Nightmare Before Christmas, The ","Animation|Children|Fantasy|Musical,1993,Christmas, Animation|Children|Fantasy|Musical,1993,Halloween"
484,552,"Three Musketeers, The ","Action|Adventure|Comedy|Romance,1993,knights"
485,553,Tombstone ,"Action|Drama|Western,1993,nan"
486,555,True Romance ,"Crime|Thriller,1993,nan"
487,556,"War Room, The ","Documentary,1993,politics"
488,558,"Pagemaster, The ","Action|Adventure|Animation|Children|Fantasy,1994,nan"
489,562,Welcome to the Dollhouse ,"Comedy|Drama,1995,adolescence"
490,563,Germinal ,"Drama|Romance,1993,nan"
491,564,Chasers ,"Comedy,1994,nan"
492,567,Kika ,"Comedy|Drama,1993,nan"
493,568,Bhaji on the Beach ,"Comedy|Drama,1993,nan"
494,569,Little Big League ,"Comedy|Drama,1994,nan"
495,573,"Ciao, Professore! ","Drama,Io speriamo che me la cavo (1992,nan"
496,574,Spanking the Monkey ,"Comedy|Drama,1994,nan"
497,575,"Little Rascals, The ","Children|Comedy,1994,nan"
498,577,Andre ,"Adventure|Children|Drama,1994,nan"
499,579,"Escort, The ","Crime|Thriller,Scorta, La (1993,nan"
500,580,Princess Caraboo ,"Drama,1994,nan"
501,581,"Celluloid Closet, The ","Documentary,1995,nan"
502,583,Dear Diary ,"Comedy|Drama,Caro Diario (1994,nan"
503,585,"Brady Bunch Movie, The ","Comedy,1995,nan"
